cvegeo,year,ingreso,ponderador
16041,2020,11351.94230987187,4159
16042,2020,12192.2641817089,3951
16043,2020,16175.94293486967,17941
16044,2020,13609.0534785836,3944
16045,2020,16395.00594797703,10577
16046,2020,14303.10563055617,4082
16047,2020,12065.98365115063,5050
16048,2020,12104.6927823244,1501
16049,2020,9830.926081146134,4656
16050,2020,11943.87452241453,22721
16051,2020,24653.4721440722,4187
16052,2020,17486.46891485727,55731
16053,2020,20078.87087828527,244289
16054,2020,11828.68433000286,2276
16055,2020,13077.68149364827,12043
16056,2020,9958.669303373166,7505
16057,2020,9733.8676132978,2225
16058,2020,13922.76404943816,4872
16059,2020,10327.90941507673,2614
16060,2020,14036.87386562927,2427
16061,2020,10925.661042159,5905
16062,2020,12250.71768415777,5589
16063,2020,12921.36297636843,4186
16064,2020,10972.33326437927,7195
16065,2020,13329.59258909627,9576
16066,2020,16048.68484251907,24391
16067,2020,11999.72005620167,4835
16068,2020,16632.06013548517,7507
16069,2020,13761.32163921497,29562
16070,2020,18164.97484268523,4464
16071,2020,14348.20891307223,18500
16072,2020,14597.3068976997,3662
16073,2020,10742.12040043193,6921
16074,2020,11933.3095560048,2944
16075,2020,18582.91287096783,21246
16076,2020,16372.27268368013,21580
16077,2020,11046.99393198953,5307
16078,2020,13959.08708957633,3453
16079,2020,13134.63883553783,11627
16080,2020,11289.2469464947,5013
16081,2020,7247.461193741434,2401
16082,2020,14511.66359393813,20397
16083,2020,13875.86898128443,8157
16084,2020,12432.86487913053,7329
16085,2020,15730.58315905433,9607
16086,2020,15035.18401797137,4190
16087,2020,14850.08367247847,4240
16088,2020,14397.8629786739,33143
16089,2020,12812.57241305127,7278
16090,2020,11644.2252181431,3857
16091,2020,14854.1050695114,4196
16092,2020,10197.03722773223,3457
16093,2020,14029.41808080077,7285
16094,2020,16325.53279794737,2052
16095,2020,16016.5884702131,3633
16096,2020,9694.351457183,1684
16097,2020,10626.47067978623,7711
16098,2020,12834.60189791743,6978
16099,2020,10938.0062504496,3950
16100,2020,11185.72760473233,3728
16101,2020,11527.08500887553,2205
16102,2020,16870.1304394707,94038
16103,2020,13713.82679658467,6552
16104,2020,12623.884877887,4626
16105,2020,13964.07964698126,5464
16106,2020,15521.9386131673,8350
16107,2020,15447.5574055618,21111
16108,2020,15188.6418620624,58263
16109,2020,15989.70846661333,1014
16110,2020,16668.80264654753,13205
16111,2020,12729.07743868513,4319
16112,2020,14519.0821217751,40655
16113,2020,12776.51966196553,7144
17001,2020,10823.40974373793,4991
17002,2020,15125.8909006665,7056
17003,2020,10815.64694712443,9974
17004,2020,10668.16014171137,25045
17005,2020,11191.55022955947,2995
17006,2020,14596.1679763535,52369
17007,2020,17682.8472526248,114637
17008,2020,15700.72889255727,31145
17009,2020,10203.72981869977,6702
17010,2020,8816.399713883968,5131
17011,2020,15598.11265981667,61598
17012,2020,12905.24476719237,16957
17013,2020,10983.37503953757,4485
17014,2020,11011.49675159377,2900
17015,2020,10381.44276328257,4587
17016,2020,9336.545685486333,4990
17017,2020,11428.82218781087,11305
17018,2020,12745.83051340783,34712
17019,2020,10271.9478133252,7786
17020,2020,13345.19499155807,15579
17021,2020,11476.6607966056,2387
17022,2020,9160.2902401409,3799
17023,2020,8828.104788126466,2050
17024,2020,12259.2403546744,15158
17025,2020,11034.76751945103,10113
17026,2020,11774.99529456693,5085
17027,2020,9797.067111387,3591
17028,2020,13589.9263792643,19658
17029,2020,13747.1428719752,30536
17030,2020,11221.7400301782,14649
17031,2020,15321.38283987327,10564
17032,2020,11116.77736674793,2832
17033,2020,10029.36080560673,4185
18001,2020,14463.07477782117,10861
18002,2020,15885.71254113577,4819
18003,2020,14852.97538117753,3664
18004,2020,16605.23113520037,23347
18005,2020,7789.316654697433,2796
18006,2020,18863.21287603943,8534
18007,2020,12476.16524763743,5021
18008,2020,18656.16634936303,18664
18009,2020,6597.476524202967,8921
18010,2020,12327.40093092983,10218
18011,2020,12988.40700469467,6927
18012,2020,14581.84099918883,12999
18013,2020,14322.98932074757,2469
18014,2020,14910.3898979646,7130
18015,2020,15981.89519185943,28947
18016,2020,15318.19059819213,11679
18017,2020,20111.29762979697,126186
18018,2020,17508.42256521207,9491
18019,2020,10551.6193210968,3339
18020,2020,18128.1364773977,55258
19001,2020,19400.55727649243,802
19002,2020,17857.9279316377,1274
19003,2020,13909.08649711603,541
19004,2020,22737.8800806101,10703
19005,2020,17483.4507660118,5468
19006,2020,24726.6422536644,181705
19007,2020,13307.27619850713,4273
19008,2020,15295.30512301913,1181
19009,2020,17540.1710234028,37353
19010,2020,16112.80165378053,30041
19011,2020,19462.61716629563,2455
19012,2020,19568.82986464943,20454
19013,2020,18682.80832597673,3268
19014,2020,12811.1471799146,9227
19015,2020,14555.43556843207,493
19016,2020,18524.7979269694,1029
19017,2020,13874.0178230391,11183
19018,2020,18697.8662103204,114892
19019,2020,38490.76548459067,37730
19020,2020,18076.41087206887,1757
19021,2020,22210.38178311044,131731
19022,2020,14858.18933351883,4636
19023,2020,17582.95803394447,660
19024,2020,11054.16445540937,1656
19025,2020,16451.03209523297,29632
19026,2020,27307.64307289013,182500
19027,2020,20348.59346038753,731
19028,2020,17129.21564990743,422
19029,2020,16621.69600758687,2164
19030,2020,13274.10768848913,997
19031,2020,18389.89172455477,134428
19032,2020,15464.62326816663,1662
19033,2020,18877.28347447033,24519
19034,2020,19709.69141864913,1441
19035,2020,17356.83360415463,461
19036,2020,9910.637835019934,1881
19037,2020,17562.25139755116,1705
19038,2020,22208.33860667853,20904
19039,2020,30729.02372847907,328908
19040,2020,15677.7995143182,334
19041,2020,18289.44399757807,43678
19042,2020,17718.78246737443,1858
19043,2020,13620.75941252857,772
19044,2020,21970.40448709127,10795
19045,2020,18931.3309079566,25428
19046,2020,28820.05228598797,121777
19047,2020,18710.02220738547,4581
19048,2020,23425.28644826573,82912
19049,2020,26697.71004535167,14423
19050,2020,19145.2037255192,564
19051,2020,18444.24376644463,1267
20001,2020,12652.4632869169,216
20002,2020,11047.60794941947,13009
20003,2020,9183.6744399872,794
20004,2020,9123.111735161632,341
20005,2020,12612.0833082518,4953
20006,2020,12148.2109256575,5342
20007,2020,10409.9745493362,769
20008,2020,7173.424897605134,268
20009,2020,7404.480228122066,1948
20010,2020,17091.81188813683,4336
20011,2020,9203.208231195034,339
20012,2020,8029.239751392767,2465
20013,2020,13881.40219161417,896
20014,2020,13684.3634054703,8605
20015,2020,7276.114136978401,1212
20016,2020,6837.337299111234,1677
20017,2020,8573.642759874267,1061
20018,2020,8358.0536510397,237
20019,2020,8593.723046321833,854
20020,2020,8436.568985167167,1056
20021,2020,12012.6351715167,4126
20022,2020,10031.26383287033,296
20023,2020,12386.59064124067,6984
20024,2020,8655.486206375599,1023
20025,2020,10847.17211315593,3278
20026,2020,10534.01209337497,2566
20027,2020,8195.454862299634,744
20028,2020,12034.1122426069,6075
20029,2020,7802.825933093834,1164
20030,2020,16117.68965778583,2584
20031,2020,9927.777379939433,2033
20032,2020,8772.900867163366,319
20033,2020,15254.703846296,771
20034,2020,9653.694783598,387
20035,2020,12393.46946212253,165
20036,2020,7517.405797222301,1521
20037,2020,7963.842406875166,1132
20038,2020,10590.48925332047,528
20039,2020,14978.09693907447,20356
20040,2020,7417.6867670117,1650
20041,2020,9839.598135413333,8795
20042,2020,11076.58138572833,2317
20043,2020,13234.79789866717,28770
20044,2020,11036.28580765473,12799
20045,2020,15321.30077894,2185
20046,2020,9506.389662222968,933
20047,2020,12176.53702143367,30
20048,2020,6498.9589043802,283
20049,2020,10355.64813765987,315
20050,2020,7705.9518402629,981
20051,2020,10465.28379551093,1012
20052,2020,11034.30996972193,1887
20053,2020,10182.52927673523,421
20054,2020,11274.42424110977,130
20055,2020,11082.0775390186,1076
20056,2020,9599.335300086734,411
20057,2020,12823.65747449537,11356
20058,2020,7425.907166472066,3589
20059,2020,12028.03614598273,13056
20060,2020,7965.095654262533,647
20061,2020,10403.1127982925,801
20062,2020,13465.07416979857,155
20063,2020,13121.53998804607,1129
20064,2020,10295.210835915,2380
20065,2020,10352.0454773467,349
20066,2020,9569.007418869,1744
20067,2020,21107.28616047883,74526
20068,2020,13746.17387354453,6047
20069,2020,8091.704002847567,780
20070,2020,9877.2701851852,1666
20071,2020,9439.595747659334,861
20072,2020,11648.4238167198,2099
20073,2020,5940.202855973333,9369
20074,2020,7573.438206300601,128
20075,2020,10173.96243402737,977
20076,2020,8715.987085780334,902
20077,2020,12756.9773848618,1085
20078,2020,15020.80721857897,378
20079,2020,16965.1275195292,25584
20080,2020,8844.564036404101,533
20081,2020,9761.913038318768,590
20082,2020,9138.5574778347,1174
20083,2020,15274.27496779827,2989
20084,2020,14698.5173223741,1201
20085,2020,6311.228153470667,5461
20086,2020,9737.164823137466,329
20087,2020,14940.22136519467,1428
20088,2020,8091.790078035633,805
20089,2020,9495.589043927434,616
20090,2020,10651.60731099873,1793
20091,2020,16773.53708488693,1850
20092,2020,11394.4914077106,494
20093,2020,9838.8263174359,181
20094,2020,8032.1222483059,587
20095,2020,7915.686848952567,1029
20096,2020,10949.82645419757,227
20097,2020,8976.883378737433,525
20098,2020,7416.6024080495,1120
20099,2020,8086.9964530061,114
20100,2020,11241.21302581143,154
20101,2020,8380.9463222631,208
20102,2020,12470.9297375818,1424
20103,2020,12915.28656103363,1570
20104,2020,8133.848662233034,707
20105,2020,7609.060622743734,1915
20106,2020,12317.3545626651,83
20107,2020,14509.8541326797,6214
20108,2020,6134.3227102333,805
20109,2020,10910.3444071489,339
20110,2020,7437.4083227001,438
20111,2020,9349.1110848002,1125
20112,2020,10820.06969691017,872
20113,2020,7280.776943241467,868
20114,2020,11280.06811040273,243
20115,2020,16143.89975920453,2843
20116,2020,7228.292647554333,1130
20117,2020,8626.959669053933,621
20118,2020,10457.15751385263,670
20119,2020,10186.63893150617,218
20120,2020,7124.9918924587,115
20121,2020,10557.44597224927,206
20122,2020,8748.034964300234,203
20123,2020,9194.5845312361,759
20124,2020,10404.45425061433,5093
20125,2020,7864.139642888967,2948
20126,2020,6732.288666185334,1382
20127,2020,7403.856815054401,395
20128,2020,9638.240601393767,482
20129,2020,11502.1443270314,113
20130,2020,7736.765972742934,1620
20131,2020,9422.514935387868,2797
20132,2020,13878.15329179977,372
20133,2020,7734.5696412834,1201
20134,2020,8417.597145089034,6919
20135,2020,9974.376372542567,2042
20136,2020,7417.491077808267,2917
20137,2020,7125.680500548034,902
20138,2020,8560.1455420977,165
20139,2020,7046.0308819842,574
20140,2020,9899.084579400067,243
20141,2020,8570.7447348361,2456
20142,2020,8930.988621815333,284
20143,2020,10142.20912445487,3033
20144,2020,9444.5998496666,351
20145,2020,16169.0307958321,1494
20146,2020,7529.2013267224,667
20147,2020,9107.0996155065,121
20148,2020,6732.541171601966,502
20149,2020,8534.409152397368,519
20150,2020,11631.6174575602,3394
20151,2020,7603.844955314967,101
20152,2020,8842.572459393601,518
20153,2020,9494.5439810378,1276
20154,2020,7990.4668739734,672
20155,2020,8292.914379612366,260
20156,2020,10353.31188140607,1098
20157,2020,21947.6909470251,4785
20158,2020,8055.525252272299,596
20159,2020,7251.226732235533,1264
20160,2020,10319.30570636993,451
20161,2020,8552.043469820766,813
20162,2020,8012.454056537,491
20163,2020,8772.192930959967,454
20164,2020,8768.421088418567,776
20165,2020,8788.385857693034,458
20166,2020,9830.956823251066,3098
20167,2020,7948.078846782966,563
20168,2020,8802.2520286443,274
20169,2020,7206.0476891354,1167
20170,2020,7746.2310785876,894
20171,2020,7896.037303958467,4842
20172,2020,10727.87048951353,145
20173,2020,8648.336103298334,481
20174,2020,12996.70371515303,1221
20175,2020,8246.5456311842,395
20176,2020,9348.337449285335,835
20177,2020,12034.0400872851,3128
20178,2020,14058.734053234,1787
20179,2020,9598.6250250547655,409
20180,2020,10021.09165812067,751
20181,2020,7405.582769270567,161
20182,2020,8745.8153014374,546
20183,2020,7574.971110949067,374
20184,2020,14328.40959265307,47209
20185,2020,10389.71058270137,2389
20186,2020,8669.509851257566,172
20187,2020,8104.650832885266,522
20188,2020,9012.299178329933,2583
20189,2020,7345.376743179433,697
20190,2020,9438.008078332434,6167
20191,2020,10091.48631707773,92
20192,2020,15174.44815067467,451
20193,2020,12283.1505028128,731
20194,2020,9444.744034097834,443
20195,2020,8034.961332529766,391
20196,2020,11034.79389779163,135
20197,2020,11013.77944166737,987
20198,2020,9982.1152958693,9092
20199,2020,8680.205544784001,144
20200,2020,9049.212358868399,1072
20201,2020,6969.308284150266,562
20202,2020,7522.067507200733,1092
20203,2020,7419.9223321953,831
20204,2020,9904.2006133828,219
20205,2020,7237.0894071103,4493
20206,2020,9401.849610322333,722
20207,2020,7840.377897178601,5038
20208,2020,9562.964704098733,2337
20209,2020,5828.511302894567,200
20210,2020,8468.6484386724,1679
20211,2020,6333.787855915766,763
20212,2020,6485.020018030533,836
20213,2020,9581.7919442477,889
20214,2020,8753.205522690467,547
20215,2020,11530.653591326,236
20216,2020,8454.01388361,331
20217,2020,7722.607218604567,939
20218,2020,7828.372499257467,166
20219,2020,10405.77394179767,755
20220,2020,8753.2523682402,835
20221,2020,9062.249860624766,431
20222,2020,7849.152409036566,458
20223,2020,7052.2150210088,133
20224,2020,11531.41553219413,192
20225,2020,9071.966006383467,1644
20226,2020,10068.66857089393,845
20227,2020,13919.32108052677,4981
20228,2020,7158.355761456366,200
20229,2020,7293.924271407,1646
20230,2020,7305.5991590439,287
20231,2020,8886.878125570267,802
20232,2020,8124.856065191133,5399
20233,2020,10505.4333584169,444
20234,2020,7829.182762200133,1964
20235,2020,8830.3581835368,1092
20236,2020,7537.321648587101,341
20237,2020,9773.619095737866,449
20238,2020,8538.96940561,252
20239,2020,11348.3958356968,344
20240,2020,7857.204197455566,608
20241,2020,9211.5663005389,323
20242,2020,7026.357918540401,2316
20243,2020,13088.65656168917,476
20244,2020,9274.900947809934,1051
20245,2020,9234.012185183301,360
20246,2020,8567.966974964134,180
20247,2020,11715.7770582272,419
20248,2020,9656.8927417441,3897
20249,2020,7803.166630019867,977
20250,2020,10455.14271713117,381
20251,2020,9559.427643501333,302
20252,2020,8415.783520538933,614
20253,2020,9698.8834722641,640
20254,2020,9833.703765088101,844
20255,2020,8769.214379580233,504
20256,2020,8898.551706287066,68
20257,2020,7956.988222091367,330
20258,2020,8950.614455489267,251
20259,2020,7303.147940991334,527
20260,2020,8358.965961298467,572
20261,2020,7516.554564133633,1583
20262,2020,8764.1226906725,290
20263,2020,7712.393206128266,864
20264,2020,7833.236134386967,629
20265,2020,8795.092108591567,2023
20266,2020,9388.317699341067,2380
20267,2020,10972.0397101926,76
20268,2020,11086.2063819927,307
20269,2020,10541.540054636,1317
20270,2020,7092.520507630167,389
20271,2020,7290.922742110666,623
20272,2020,8018.114295327267,1228
20273,2020,6492.1182689989,875
20274,2020,6735.394857097534,351
20275,2020,8207.9592866754665,2052
20276,2020,7939.841431919433,219
20277,2020,8897.2333264259,3221
20278,2020,9616.870628032866,10421
20279,2020,10205.63502360307,665
20280,2020,11176.58992860153,709
20281,2020,10516.37506623113,117
20282,2020,7703.909495492033,226
20283,2020,7911.624484051667,318
20284,2020,8183.636101754267,689
20285,2020,8431.8187450415,1020
20286,2020,10333.94011687167,913
20287,2020,8286.2486473384,103
20288,2020,7848.394381724333,178
20289,2020,9120.306106919934,374
20290,2020,9051.871355332067,269
20291,2020,7770.300142926633,1102
20292,2020,6610.374783869934,345
20293,2020,17503.98170551863,5051
20294,2020,13577.0691161648,1903
20295,2020,13945.40127213727,2688
20296,2020,10979.205982423,306
20297,2020,7613.284289262399,608
20298,2020,12398.80556397157,3619
20299,2020,9246.225245681333,323
20300,2020,8938.745609462067,1887
20301,2020,12112.6429969546,454
20302,2020,8032.424633917867,1118
20303,2020,9183.430102168068,361
20304,2020,8820.4919409379,231
20305,2020,12143.87267300147,1434
20306,2020,8169.760851461867,999
20307,2020,9504.5576505395,3102
20308,2020,10030.21626535107,869
20309,2020,7634.823108279,2860
20310,2020,11701.1927426927,3705
20311,2020,7674.409425095167,161
20312,2020,7785.585206555766,2691
20313,2020,8788.868315677433,270
20314,2020,9486.889855363834,493
20315,2020,10828.99900829663,491
20316,2020,9379.0166537467,218
20317,2020,9885.0787571616,431
20318,2020,12504.46633559877,13913
20319,2020,8533.100418167234,321
20320,2020,10767.63242924153,226
20321,2020,7333.001169677033,201
20322,2020,8900.115726925733,245
20323,2020,8201.1190687897,556
20324,2020,11954.1008050283,12722
20325,2020,8788.282218396933,3137
20326,2020,7779.389400176867,1211
20327,2020,11079.578023389,4560
20328,2020,7704.300815124599,359
20329,2020,7424.206037299333,349
20330,2020,7322.342731797434,1172
20331,2020,8576.442237371433,331
20332,2020,10265.81024406553,131
20333,2020,13121.13278943203,944
20334,2020,10633.49733005503,14832
20335,2020,7925.912697351767,252
20336,2020,8012.148951388733,492
20337,2020,9732.3496760828,1603
20338,2020,14944.7015887193,2687
20339,2020,12058.9176494119,1226
20340,2020,10241.4622803616,625
20341,2020,8988.1168907875,73
20342,2020,14238.16395002267,1291
20343,2020,11210.52725952007,568
20344,2020,8630.153314708066,808
20345,2020,9297.240682019034,1215
20346,2020,8735.195354045767,483
20347,2020,8617.336074246967,1014
20348,2020,10392.19415402307,2298
20349,2020,12300.06679931213,638
20350,2020,16876.58680343954,5032
20351,2020,8572.347737966566,838
20352,2020,6923.6087321687,596
20353,2020,8434.061532272433,620
20354,2020,7093.501369943399,142
20355,2020,8173.660817907334,233
20356,2020,8201.286193183034,601
20357,2020,10471.34333437877,269
20358,2020,11108.95989144657,615
20359,2020,9066.8080546854,234
20360,2020,9369.735979706033,1171
20361,2020,8009.5302028025,252
20362,2020,12155.82139832636,435
20363,2020,10067.9019703127,772
20364,2020,11771.91836455253,4271
20365,2020,8015.924366642733,373
20366,2020,7460.205088344166,897
20367,2020,9795.2793008869,1149
20368,2020,10686.8326601021,551
20369,2020,11935.76324164227,657
20370,2020,9482.674379219467,208
20371,2020,9524.845482042734,351
20372,2020,9676.8604812466,457
20373,2020,7837.484104935699,127
20374,2020,7641.845896768767,422
20375,2020,15216.17606557887,3574
20376,2020,12354.55888406673,100
20377,2020,8436.4838573817,2994
20378,2020,9453.0597153357,969
20379,2020,8060.8800898447,783
20380,2020,10525.59205841507,645
20381,2020,10253.1242958107,791
20382,2020,8059.975983626667,351
20383,2020,9376.837983176167,177
20384,2020,9423.784783245967,1137
20385,2020,15749.9235770854,27492
20386,2020,7425.507571171401,4465
20387,2020,11910.23586657363,838
20388,2020,8229.078260290667,643
20389,2020,10296.1851872221,231
20390,2020,18049.41648056803,14246
20391,2020,7091.785285110367,821
20392,2020,7635.393617470833,1878
20393,2020,9130.879910454,1027
20394,2020,8911.8423431265,806
20395,2020,8115.7941110447,505
20396,2020,7272.0616950867,940
20397,2020,13218.47978672827,10586
20398,2020,12895.40504217763,1381
20399,2020,14929.6375677206,11364
20400,2020,9573.023632654966,530
20401,2020,12878.8837731808,7075
20402,2020,9797.175589416167,326
20403,2020,13434.78979015797,1079
20404,2020,12918.25411090357,247
20405,2020,10831.3903341633,559
20406,2020,5149.224812969166,5615
20407,2020,9086.3489762931,2642
20408,2020,10906.5457178493,144
20409,2020,15981.67548952737,2573
20410,2020,8111.586242241967,891
20411,2020,10369.42750899457,251
20412,2020,7538.845612988666,900
20413,2020,16101.52388372293,15170
20414,2020,8695.582503196467,3582
20415,2020,8822.880959002732,1292
20416,2020,8291.239358001532,163
20417,2020,8363.360264642466,2618
20418,2020,16740.05030295137,3603
20419,2020,9895.799517105099,176
20420,2020,7852.6842755049,401
20421,2020,11514.89333474,1506
20422,2020,10541.2359857187,196
20423,2020,10697.9945554709,145
20424,2020,8415.599661616967,970
20425,2020,7756.620936701634,634
20426,2020,6848.2478913214,1708
20427,2020,10394.3611950229,4941
20428,2020,7519.6551820296,529
20429,2020,7548.4423347163,439
20430,2020,8443.521908124167,92
20431,2020,9487.872633916233,486
20432,2020,8759.695210909866,299
20433,2020,7378.438793926033,622
20434,2020,7759.590019958334,1126
20435,2020,8106.623580825034,917
20436,2020,8205.2424378446,293
20437,2020,9689.569718889434,2448
20438,2020,8200.7325931014,470
20439,2020,9087.905607030867,6454
20440,2020,9584.488028552767,295
20441,2020,8801.5626566277,2237
20442,2020,10860.53872116713,83
20443,2020,9655.5279930116,146
20444,2020,7697.2137072784,155
20445,2020,8127.087241565667,378
20446,2020,9335.0790924074,1650
20447,2020,8824.687874486266,4450
20448,2020,7660.374180230233,504
20449,2020,10625.38106684993,1031
20450,2020,6499.1094463973,2992
20451,2020,8445.506268957433,323
20452,2020,10456.2526954598,1155
20453,2020,9942.077039914033,1281
20454,2020,8367.370005868566,884
20455,2020,8162.8510858817,763
20456,2020,9675.148384125432,494
20457,2020,8093.9170111053,900
20458,2020,10087.6195967775,341
20459,2020,11157.73419362093,1593
20460,2020,7312.457255589733,1391
20461,2020,8382.834045481133,188
20462,2020,11179.55021409247,1255
20463,2020,10729.45914042363,193
20464,2020,7952.268888308667,115
20465,2020,8147.0665200217,413
20466,2020,8402.108003614234,3152
20467,2020,10966.532299944,5523
20468,2020,6411.780269830667,3376
20469,2020,8705.285970472067,7576
20470,2020,7711.4861089576,1423
20471,2020,8941.497193070167,127
20472,2020,11479.51276624793,1118
20473,2020,8311.295394204766,375
20474,2020,9829.4590287719,1054
20475,2020,11076.95870639427,2537
20476,2020,9782.710628978699,143
20477,2020,7580.645420949,357
20478,2020,7332.481089295966,564
20479,2020,10155.10840148267,68
20480,2020,8204.409787562001,402
20481,2020,9177.7656228881,580
20482,2020,15175.2441913044,15549
20483,2020,11972.98205124246,2862
20484,2020,8843.1755551229,1127
20485,2020,7925.313492537666,805
20486,2020,10464.9660979093,695
20487,2020,9350.674308641566,588
20488,2020,9973.515307417832,41
20489,2020,8042.269025625667,1350
20490,2020,8062.786413534167,762
20491,2020,7183.302565253033,904
20492,2020,8329.356441579734,906
20493,2020,11450.13445110823,175
20494,2020,8607.436299975067,1296
20495,2020,7170.111845203467,809
20496,2020,10024.6342211061,537
20497,2020,8900.504502772534,954
20498,2020,7890.528997779999,2086
20499,2020,10409.40589684583,540
20500,2020,8028.554201980601,2411
20501,2020,11656.25373218707,327
20502,2020,8581.823600655434,1426
20503,2020,9642.297602955501,124
20504,2020,12955.06968907323,404
20505,2020,11221.45049381007,2500
20506,2020,9289.025557002,232
20507,2020,9312.906389805501,937
20508,2020,12278.9744419158,546
20509,2020,8097.878748573633,2487
20510,2020,7996.550490072,220
20511,2020,6973.010784598333,915
20512,2020,8761.519392507767,267
20513,2020,9419.043467415666,2597
20514,2020,7333.843712419,247
20515,2020,13325.15765345377,19442
20516,2020,8161.801851977667,1315
20517,2020,8300.429822856566,1464
20518,2020,9232.427466881,42
20519,2020,12882.00399311127,916
20520,2020,9381.987536643699,1968
20521,2020,9106.225650463266,79
20522,2020,7675.508799890166,350
20523,2020,11849.35503166187,518
20524,2020,7752.992776110434,85
20525,2020,9237.275326191068,3819
20526,2020,8444.863787113267,4486
20527,2020,6657.838638993434,613
20528,2020,9885.244938865233,287
20529,2020,6997.952596757266,254
20530,2020,9928.625872506034,967
20531,2020,10770.3962995389,679
20532,2020,7728.482305758266,1053
20533,2020,10377.3463479153,746
20534,2020,10298.44019403213,846
20535,2020,7661.141410395533,716
20536,2020,8868.250107675,151
20537,2020,10230.65738781827,1925
20538,2020,9044.158819920334,203
20539,2020,13411.05411946377,1669
20540,2020,12658.30374972293,2233
20541,2020,8806.681215872133,499
20542,2020,9167.7536339709,250
20543,2020,8198.436824375332,1631
20544,2020,13083.09671636437,296
20545,2020,12744.5563493429,2705
20546,2020,12700.2625439395,1694
20547,2020,9532.994460144633,320
20548,2020,8811.884562519834,601
20549,2020,9621.697317485434,3298
20550,2020,12391.48413739443,1563
20551,2020,15467.841914327,8356
20552,2020,10287.27110276463,138
20553,2020,17905.55795271137,3118
20554,2020,7810.0558009657,1518
20555,2020,11141.2408698328,905
20556,2020,15768.74246455477,91
20557,2020,11826.24573265263,4266
20558,2020,10777.26860475133,433
20559,2020,9294.358874396601,6027
20560,2020,9580.808405131467,1736
20561,2020,8636.1469107483,828
20562,2020,9448.673219186932,473
20563,2020,8815.952406271133,379
20564,2020,6997.445886775667,389
20565,2020,13187.49173846033,11808
20566,2020,8148.2011281093,899
20567,2020,8556.336934937599,872
20568,2020,10214.3999310837,488
20569,2020,8163.617732396699,479
20570,2020,13735.97048870403,5864
21001,2020,10913.7137593124,15226
21002,2020,9980.326729240134,2611
21003,2020,12637.87839659927,10158
21004,2020,10116.61140127477,13486
21005,2020,7324.674976640134,850
21006,2020,7801.2333658944,3643
21007,2020,8556.731661146632,789
21008,2020,10110.0918527043,2927
21009,2020,10916.3262243964,617
21010,2020,8977.6037149921,15575
21011,2020,8312.752945263599,511
21012,2020,9189.801550849266,1706
21013,2020,9242.760242616134,4712
21014,2020,8234.2276575425,1352
21015,2020,12895.55893511297,31585
21016,2020,9433.0245395516,2491
21017,2020,9484.120355175799,6921
21018,2020,8551.3329773404,1108
21019,2020,14365.6013073294,37573
21020,2020,9804.5749502812,1830
21021,2020,11493.32179978213,402
21022,2020,8327.829246914567,3237
21023,2020,7934.123573807633,2081
21024,2020,11171.9871213826,300
21025,2020,9504.458737885267,2318
21026,2020,9937.0249515257,3604
21027,2020,8268.703563705434,1245
21028,2020,6298.2725816696,724
21029,2020,8641.963881805934,953
21030,2020,8164.010645790033,224
21031,2020,9180.305375748832,788
21032,2020,9549.8212835204,418
21033,2020,8627.433916316833,1346
21034,2020,11369.5905807969,11231
21035,2020,9659.139514874334,5121
21036,2020,6796.134536491633,3498
21037,2020,11307.64480891023,768
21038,2020,10751.9133752892,2365
21039,2020,8430.8273786005,2859
21040,2020,10115.27195010823,2914
21041,2020,17579.27521960917,41181
21042,2020,9483.5283412144,950
21043,2020,8963.857249116667,12636
21044,2020,10541.60079871227,4107
21045,2020,11413.78764998823,11716
21046,2020,9504.785224216866,1916
21047,2020,11682.15946224143,5846
21048,2020,9874.947168686866,5003
21049,2020,6081.2322891096,4080
21050,2020,6224.349657452033,5311
21051,2020,12924.43325230147,10253
21052,2020,8097.581441701567,385
21053,2020,10067.72077413043,17150
21054,2020,10368.05824922613,7850
21055,2020,10594.93571290477,1427
21056,2020,9901.072350623834,426
21057,2020,6544.975774253867,1683
21058,2020,6902.479935961533,4342
21059,2020,11030.20790119053,801
21060,2020,8767.164270461568,1857
21061,2020,6471.475437732934,3370
21062,2020,10302.24117067117,1329
21063,2020,11185.75069837477,3698
21064,2020,8883.569561922299,5095
21065,2020,8556.564702003167,5304
21066,2020,9998.8677909306,1857
21067,2020,9826.5667976159,4681
21068,2020,7661.112263850434,1996
21069,2020,10164.8658895898,7247
21070,2020,9014.0684481248,1773
21071,2020,11172.60099433003,27575
21072,2020,7770.0063239002,3922
21073,2020,9987.647047832066,2564
21074,2020,13537.98211390803,22597
21075,2020,8322.326562876333,3287
21076,2020,9631.094670925568,7567
21077,2020,7031.742601359333,1438
21078,2020,7373.857340352034,3922
21079,2020,10101.34445522203,1574
21080,2020,7124.350957132633,677
21081,2020,8397.820205425867,1101
21082,2020,11840.84014867863,2424
21083,2020,8379.8812344878,6426
21084,2020,7058.496478857567,1734
21085,2020,12822.1571717378,21675
21086,2020,8736.848890176867,3323
21087,2020,8149.642699136467,3395
21088,2020,8017.352434141233,1291
21089,2020,6714.362742556733,3188
21090,2020,11460.05303140247,5856
21091,2020,10431.82298671867,2802
21092,2020,8448.785908327134,1477
21093,2020,8345.332117150134,1945
21094,2020,11028.70373045747,8978
21095,2020,8312.331142031633,169
21096,2020,9684.116074146566,771
21097,2020,10638.88293482,621
21098,2020,10097.39802360127,1833
21099,2020,9686.7039900855,5288
