pc1,pc2,tema,fecha
0.07418016308017601,-0.20395793830008815,seguridad,2026-08-11
0.16071120099526187,-0.2321919523420276,otros,2026-08-11
0.25565754421498504,-0.2986502635819694,otros,2026-08-11
0.0030617182274720843,-0.2508906873353446,seguridad,2026-08-11
-0.06850466137227915,-0.2205440638204059,seguridad,2026-08-11
-0.11427169849690598,-0.16082015457235282,seguridad,2026-08-11
0.21316398449455884,-0.1396232210504065,otros,2026-08-11
0.07245866879677373,-0.17591090471835155,seguridad,2026-08-11
-0.21887553986787314,-0.13286101697001504,seguridad,2026-08-11
0.1413785135580391,-0.25017072237223,seguridad,2026-08-11
0.20482173755995048,-0.18017168009324588,seguridad,2026-08-11
0.21436391848726938,-0.0957277838063697,seguridad,2026-08-11
0.1151262971663603,-0.15194795246047155,seguridad,2026-08-11
-0.12806874921907122,-0.1287937610516864,seguridad,2026-08-11
-0.1412481428175923,-0.11744397989975813,seguridad,2026-08-11
0.2646219643878207,-0.07237072028569874,seguridad,2026-08-11
0.008222000336074405,-0.04985981672170632,seguridad,2026-08-11
-0.14962081695407703,-0.15624055433776401,seguridad,2026-08-11
0.12571374930768112,-0.10267714280409664,seguridad,2026-08-11
-0.10185338717212766,-0.053743916719522826,seguridad,2026-08-11
0.21730849706484412,-0.1263732180051239,seguridad,2026-08-11
0.19707364698523502,-0.10695210009159359,seguridad,2026-08-11
0.022156696815702953,-0.0730861026977315,seguridad,2026-08-11
-0.07060041907227978,-0.15872796087243396,seguridad,2026-08-11
-0.16160469217421036,-0.11274356164490082,seguridad,2026-08-11
0.1773467509132298,-0.023941296738893263,seguridad,2026-08-11
0.1412592081116553,-0.03294622862243335,seguridad,2026-08-11
-0.17573990167828368,-0.09919988871667834,seguridad,2026-08-11
0.21759839861000743,-0.14497712232081833,seguridad,2026-08-11
-0.019418360207215407,-0.21545139246391387,seguridad,2026-08-11
0.022730399437174413,-0.18363680995821074,salud,2026-08-11
-0.06551452435196176,-0.1348814969210214,seguridad,2026-08-11
0.17468957832997414,0.010395823558173478,seguridad,2026-08-11
-0.0974887060917223,-0.07557027544775118,seguridad,2026-08-11
-0.05366032829837696,-0.12355716787006801,seguridad,2026-08-11
0.12842727434754597,-0.07322385613606218,seguridad,2026-08-11
-0.22994879188402026,-0.12598763324942153,otros,2026-08-11
-0.2682253840156554,-0.10124401348333317,seguridad,2026-08-11
-0.16695029835226066,-0.12592091222921228,seguridad,2026-08-11
-0.14942470571719962,-0.06519601991956168,seguridad,2026-08-11
-0.009813552680393774,-0.11829315966632713,seguridad,2026-08-11
0.030265394290961783,-0.09008352697891894,seguridad,2026-08-11
-0.17769154617934887,-0.10603081375954364,seguridad,2026-08-11
-0.1986608233259361,-0.1251802135002545,seguridad,2026-08-11
0.043132623916533046,-0.06982064737897363,seguridad,2026-08-11
0.1434269314985697,-0.12153032312466043,seguridad,2026-08-11
0.14607376242765513,-0.10903218760570267,seguridad,2026-08-11
0.11647268400501491,-0.012876155801098103,seguridad,2026-08-11
-0.09957928700159643,-0.1123382471454438,seguridad,2026-08-11
-0.06229164553646319,-0.10905944990128334,seguridad,2026-08-11
-0.1421012950171581,-0.060597624314300984,seguridad,2026-08-11
-0.16135593181317,-0.0312753387599837,seguridad,2026-08-11
-0.1917814279270964,0.02255441183978963,seguridad,2026-08-11
0.1183286507466152,0.09351813859998784,seguridad,2026-08-11
-0.09869658055295302,0.029399930031833055,seguridad,2026-08-11
0.15441789294475572,0.1970844314867623,otros,2026-08-11
0.18235587328648753,0.28636688671130817,otros,2026-08-11
0.161124545117416,0.15968261486886826,otros,2026-08-11
-0.06460160372888459,0.09650216590399203,otros,2026-08-11
0.15866366765749593,0.1841037761590922,otros,2026-08-11
0.12599857432648925,0.160035140599649,otros,2026-08-11
-0.17534068092863644,-0.0032450605000220413,otros,2026-08-11
-0.1872548079454847,-0.03785788012893597,otros,2026-08-11
-0.24445413694546683,-0.0666442968843589,tren,2026-08-12
-0.04424001740281085,-0.19980055144303172,vivienda,2026-08-12
-0.08071286150862612,-0.25044316937995237,vivienda,2026-08-12
-0.1399057161124932,-0.21858155793895664,vivienda,2026-08-12
-0.06440376901536052,-0.26850834739459273,vivienda,2026-08-12
-0.03889222783587455,-0.2136090495717972,vivienda,2026-08-12
-0.1772304670761229,-0.03593671862729133,vivienda,2026-08-12
-0.23113548546419468,0.018870748085913897,vivienda,2026-08-12
-0.10276761285562923,-0.159393620118047,vivienda,2026-08-12
0.23279205888735985,-0.14112591064766017,tren,2026-08-12
0.17820002828660042,-0.12245100800032728,tren,2026-08-12
0.23034639157003392,-0.06638599281374641,tren,2026-08-12
0.1711939264160779,-0.012197182977366739,tren,2026-08-12
-0.057049951061463766,-0.007464006793288644,tren,2026-08-12
-0.08996727123186589,-0.0672474455758705,tren,2026-08-12
0.13164849408986634,-0.07000708020797741,tren,2026-08-12
0.09931338817095442,-0.11131927201874255,tren,2026-08-12
0.038537550063493714,-0.023283074664441034,tren,2026-08-12
-0.18466054006982524,-0.029052884651344535,tren,2026-08-12
0.18883532900913155,-0.03794086560699909,seguridad,2026-08-12
0.10673559269571829,-0.11102199056251646,seguridad,2026-08-12
0.016254385606858678,-0.07639056788876247,tren,2026-08-12
-0.11644219415124246,-0.01043531020284244,otros,2026-08-12
-0.14944590109759734,0.010400878653064627,otros,2026-08-12
0.0667266391395399,0.02386989601486713,tren,2026-08-12
0.1753390469443611,-0.06382526082845272,tren,2026-08-12
0.20257646956776015,-0.08289949526405552,tren,2026-08-12
0.18632213039141932,-0.09634125433474246,tren,2026-08-12
0.16503312907358905,-0.08761973404068327,tren,2026-08-12
-0.17595674321258978,-0.025342866926552663,salud,2026-08-12
-0.08307714237574139,0.03591879255213698,salud,2026-08-12
-0.0069624632389486026,0.05362383940038552,otros,2026-08-12
-0.13124802381676665,0.00260783410798968,otros,2026-08-12
-0.13055560262102955,0.010586382815214415,otros,2026-08-12
0.22174411220023163,0.0842940725960232,tren,2026-08-12
0.18637165256140956,0.06687135772488423,tren,2026-08-12
-0.20579042156946142,-0.03690095842718767,otros,2026-08-12
-0.0534635894445376,-0.016891360616567982,otros,2026-08-12
0.14494099113440165,0.09793675154649913,otros,2026-08-12
-0.1039890118492692,0.008243776012844362,otros,2026-08-12
0.13642888989660598,-0.036135697117387545,otros,2026-08-12
-0.07929571914546392,-0.07032219459653478,tren,2026-08-12
-0.031744145847017007,-0.03644507864811348,tren,2026-08-12
0.09079197602021416,-0.009855116035650842,tren,2026-08-12
0.1749046284877093,-0.1280409521573378,otros,2026-08-12
-0.10611883273940993,-0.0318229714063316,tren,2026-08-12
0.12029206680522485,-0.05488253242424881,tren,2026-08-12
0.17698601122423732,-0.08764209965945953,otros,2026-08-12
0.2627281557040403,-0.04023321767831237,otros,2026-08-12
-0.11756002983195411,-0.07992134569975716,otros,2026-08-12
-0.21499981288432946,-0.09787865936027726,seguridad,2026-08-12
-0.05266785580598893,-0.09400183960711395,otros,2026-08-12
-0.12755333130657087,-0.1041273583196714,otros,2026-08-12
-0.16441954976586817,-0.023612914343864862,otros,2026-08-12
-0.19158730963904336,-0.006231888321660645,salud,2026-08-12
0.14494106357452607,-0.020888875931074878,otros,2026-08-12
0.10694754687898342,0.05865470984649464,tren,2026-08-12
-0.1843402548257694,-0.04821739866207331,otros,2026-08-12
0.1460584914580328,0.011515009020052303,seguridad,2026-08-12
-0.0985766731804925,0.03470142936054209,otros,2026-08-12
-0.15271554012541375,0.1509455441142975,otros,2026-08-12
-0.18438073451939366,-0.008724632179083234,otros,2026-08-12
-0.11910210319999916,-0.1805315587862984,salud,2026-08-12
-0.21120905498763753,-0.10249905355349163,tren,2026-08-12
-0.22570897515025773,-0.17718982086096685,seguridad,2026-08-13
0.14940616038769505,-0.17364161793449073,otros,2026-08-13
0.22464701948710858,-0.12991861798516408,tren,2026-08-13
0.26032376895777337,-0.0871271943096206,tren,2026-08-13
0.2971328944795231,-0.10595092240997425,tren,2026-08-13
0.19550069008827478,-0.1529063483193965,otros,2026-08-13
0.10145973346398637,-0.08432096415933818,otros,2026-08-13
0.2116698882759691,-0.09303104865334541,otros,2026-08-13
0.11305100561995306,-0.15732952031957717,otros,2026-08-13
0.16734104352511064,-0.15093168848804533,otros,2026-08-13
0.2186186048360442,-0.1995067858185883,otros,2026-08-13
0.2418019356142085,-0.08701251818205008,otros,2026-08-13
0.14134775092527527,-0.15577888930985373,otros,2026-08-13
0.16173367870160463,-0.1630053955515914,otros,2026-08-13
-0.04893442469778791,-0.1367471534771238,otros,2026-08-13
-0.04561235049722762,-0.21437547836654153,otros,2026-08-13
-0.06927791054434365,-0.1691388356163132,otros,2026-08-13
-0.2666600327304386,-0.05773785580358717,salud,2026-08-13
-0.27620631732981765,0.04468610153085239,otros,2026-08-13
-0.25437937585919285,0.21084324157791834,otros,2026-08-13
-0.15570457325054848,0.1980121073476497,otros,2026-08-13
-0.19151120961549598,0.15444886441246247,otros,2026-08-13
-0.16834568587531895,-0.1505200412949022,comercio,2026-08-13
0.2531094082771404,-0.050408707852538835,comercio,2026-08-13
-0.2428583853903877,-0.08156171318706269,comercio,2026-08-13
-0.20321672892292822,0.18106403662173867,otros,2026-08-13
-0.14456483413255752,0.20634658545465726,otros,2026-08-13
-0.16296787640316002,0.2758031620379246,otros,2026-08-13
0.17905785146354347,0.36505246020190746,otros,2026-08-13
0.003357387953213581,0.31964226018418734,otros,2026-08-13
-0.16359194267026425,0.14023428059812323,seguridad,2026-08-13
-0.2407679499608795,0.03336900461088852,seguridad,2026-08-13
-0.338127889349683,0.05757440067094162,seguridad,2026-08-13
-0.2843743930168288,0.08782537776035315,otros,2026-08-13
-0.1929055353326401,0.08897825117634652,seguridad,2026-08-13
-0.0864153614888476,0.0730804250132885,seguridad,2026-08-13
0.20303502963189135,0.09462874762688776,seguridad,2026-08-13
-0.05384235351149767,0.07236165851070088,seguridad,2026-08-13
-0.1445555064452841,0.04136679865350282,seguridad,2026-08-13
-0.1734590364754677,-0.01777811391994019,seguridad,2026-08-13
-0.05924989081805526,-0.06786127349162252,salud,2026-08-13
-0.09568433215640279,-0.01758821878344459,salud,2026-08-13
-0.21964397662208338,-4.78607490729299e-6,otros,2026-08-13
-0.25151656141660583,-0.07144697815690274,salud,2026-08-13
-0.21835663666993993,-0.08858834962933941,seguridad,2026-08-13
-0.2309299752598038,-0.050278753565497034,seguridad,2026-08-13
-0.3046941417346642,0.041818052575182244,seguridad,2026-08-13
-0.30433181197116504,-0.04376426351079764,seguridad,2026-08-13
-0.24164326332145603,0.006764503456931617,otros,2026-08-13
-0.24226516894998015,-0.10545873795384897,salud,2026-08-13
-0.24762306812124257,-0.04268307479866914,otros,2026-08-13
0.1259624700090466,-0.05020194100746083,otros,2026-08-13
-0.21520095926112287,-0.20452759546234925,salud,2026-08-14
0.1715259333839997,-0.09724274605056049,salud,2026-08-14
0.16185941607817964,-0.07642354903457642,otros,2026-08-14
-0.04877299573080107,-0.08521613606477701,otros,2026-08-14
0.10487324489243612,-0.22633039748652622,otros,2026-08-14
0.027612324858247213,-0.2863354332808598,salud,2026-08-14
0.06513352876975488,-0.2623860343810404,salud,2026-08-14
0.2215447788621193,-0.2932973223218095,otros,2026-08-14
0.2105442215960678,-0.27078620694825856,vivienda,2026-08-14
-0.03640800034861896,-0.2050002281597259,seguridad,2026-08-14
-0.07551623201529778,-0.15829171313485205,otros,2026-08-14
-0.10580402037263395,-0.13984663096804312,seguridad,2026-08-14
0.11172813844792452,-0.12987476221770522,seguridad,2026-08-14
0.03402469330024965,-0.17733064124569714,otros,2026-08-14
-0.2949767390179233,0.013747474279777041,otros,2026-08-14
0.12030150004602294,0.11880200755852112,otros,2026-08-14
0.09970744638889335,0.14772824845395305,otros,2026-08-14
0.13385457949146015,0.20005774565185924,otros,2026-08-14
0.04761499744946938,0.27004386685054793,otros,2026-08-14
-0.18383268233328662,0.22767430370937966,otros,2026-08-14
-0.1822501055786755,0.11393739001470102,otros,2026-08-14
0.10924823320262587,0.03603520633109007,otros,2026-08-14
-0.1350925500047194,0.16666098938047058,otros,2026-08-14
-0.14675804263141917,0.14795973046510333,seguridad,2026-08-14
-0.04930424362544738,0.011025443973018077,seguridad,2026-08-14
0.03456541737649917,0.12827866203171784,otros,2026-08-14
-0.12589556269187333,0.23853800510598466,otros,2026-08-14
0.06720078726839661,0.3102005921053746,otros,2026-08-14
0.12854982865422207,0.23767167936444417,seguridad,2026-08-14
0.029220265798860126,0.14621928349472635,seguridad,2026-08-14
-0.07127183725171185,0.2480410752441671,otros,2026-08-14
-0.08880699479784596,0.15285229172452,otros,2026-08-14
-0.1982430213642008,-0.05290388072739695,otros,2026-08-14
-0.19164626248527744,-0.10679432924270528,otros,2026-08-14
0.10130790113481807,-0.11982159989011923,otros,2026-08-14
-0.11473214780427206,-0.20199438730198194,tren,2026-08-14
0.2458816700637492,-0.10896710622870967,comercio,2026-08-14
-0.1352475548463407,-0.1302595343249826,tren,2026-08-14
-0.15771342081653525,-0.1474072848990532,otros,2026-08-14
-0.1666016307889317,-0.1921608548038694,tren,2026-08-14
-0.12349610462295955,-0.12366682472351866,otros,2026-08-14
-0.21194835132651446,-0.061866584996771605,otros,2026-08-14
0.07997285615170027,0.052170823191810003,otros,2026-08-14
0.10147686546723604,0.20219368772881535,otros,2026-08-14
-0.08013344832916042,0.31620430287383966,otros,2026-08-14
0.12051987102583352,0.36713180492389863,otros,2026-08-14
0.1617063288652029,0.15107348623415065,otros,2026-08-14
-0.14897842775934403,0.1445382295864981,otros,2026-08-14
-0.3041324551803939,0.1149893521079847,seguridad,2026-08-14
-0.1552965331589447,0.042963293135891326,seguridad,2026-08-14
-0.3087072319323416,0.09008620162209705,seguridad,2026-08-14
-0.2604147768962903,0.10302917461671073,seguridad,2026-08-14
0.0994382073162349,0.10189023971571977,otros,2026-08-14
-0.008586194087215268,0.030402629496018768,otros,2026-08-14
0.10769706343318476,-0.11628208210194521,otros,2026-08-14
0.1417149250291265,-0.12310856280798609,otros,2026-08-14
-0.09859235744483875,-0.09977123039575148,comercio,2026-08-14
-0.04423476188150193,-0.10471790714310672,comercio,2026-08-14
-0.18712063268542833,-0.0587435384409774,otros,2026-08-14
-0.018524162138478843,-0.08008992471665344,otros,2026-08-14
-0.206522950842444,-0.05753132253906453,otros,2026-08-14
-0.31753890278441077,0.12707217638690574,seguridad,2026-08-14
-0.24469447908579461,0.10469806774512896,seguridad,2026-08-14
-0.2767662531489628,-0.020586523062359575,seguridad,2026-08-14
-0.1984581017731643,-0.15175017164176716,seguridad,2026-08-14
-0.22508218461532314,-0.06187631100870661,otros,2026-08-14
0.24756699461364848,-0.04623162592150782,otros,2026-08-14
-0.12914277126746443,-0.025341092936078332,salud,2026-08-14
0.15319840890833275,-0.07404003578646894,salud,2026-08-14
-0.06175158319769562,-0.08841607062655908,otros,2026-08-14
-0.11081883380518026,0.0741920385060757,otros,2026-08-17
0.1892053844624174,-0.04336040165463413,otros,2026-08-17
0.24306621126359598,-0.1532446014852024,otros,2026-08-17
0.2727298214013938,-0.17166527829052022,otros,2026-08-17
0.1900547668978591,-0.16119307803341615,otros,2026-08-17
0.2426771067840177,-0.033715642066875155,otros,2026-08-17
0.26278204508879593,0.02575795147684919,salud,2026-08-17
0.08551758418117329,-0.016063288785750158,otros,2026-08-17
0.2598155811743769,0.16883751268719432,otros,2026-08-17
0.21802698626121858,0.26175161983809553,otros,2026-08-17
0.23661007126269495,0.24725472081158764,otros,2026-08-17
0.32482660250527773,0.3162173815165413,otros,2026-08-17
0.2550649318199461,0.2966837885008398,seguridad,2026-08-17
0.2442839456117852,0.32102247352595187,otros,2026-08-17
0.2657569699051881,0.3505066402123498,seguridad,2026-08-17
0.24950374331601805,0.2215529114557145,otros,2026-08-17
0.067705696915744365,0.24536257126022762,otros,2026-08-17
-0.15020647186195796,0.1667915066983891,otros,2026-08-17
-0.0218336905200563,0.1069036018128674,otros,2026-08-17
-0.00724958105411056,0.12770780411108484,salud,2026-08-17
0.008868988224310804,0.06676038547929387,salud,2026-08-17
-0.07256992021132681,0.1419531500495745,otros,2026-08-17
0.2851699023204638,0.19191788792786402,comercio,2026-08-17
0.26729213742962216,0.3537754855423859,otros,2026-08-17
-0.008830650696101686,0.28593477751718027,otros,2026-08-17
-0.08961452055428505,0.19228749012228852,otros,2026-08-17
-0.054573170627666534,0.21381772544138242,otros,2026-08-17
0.28504178795590535,0.2763361421209909,seguridad,2026-08-17
-0.042382761772677156,0.3192417709806197,seguridad,2026-08-17
-0.11275485630033188,0.11432085281179488,salud,2026-08-17
0.16637359312250866,-0.06850392953555236,otros,2026-08-17
0.27909612064087536,-0.057245905583225426,otros,2026-08-17
0.3367632549489733,0.12956031454203867,otros,2026-08-17
-0.031623960884695115,0.048046138250353955,otros,2026-08-17
-0.13759287823026667,0.21419854554207518,otros,2026-08-17
-0.05026271202713887,0.2258760370018256,otros,2026-08-17
0.24513843083258327,0.3437834876271865,otros,2026-08-17
-0.01343629816729461,0.3101637189106823,otros,2026-08-17
0.15006443792684043,0.35746225646175683,salud,2026-08-17
-0.12254110243880116,0.15981786511337476,otros,2026-08-17
-0.05651239135044658,0.06953702681952975,otros,2026-08-17
-0.003124342637473683,0.09572425052588687,otros,2026-08-17
-0.03761576412262489,-0.0520984241320965,tren,2026-08-17
-0.20807955842810116,0.10403572060944725,tren,2026-08-17
0.02756867310548377,0.2405052638334324,otros,2026-08-17
-0.13794052903247733,0.1116212549076831,comercio,2026-08-17
-0.15930535586820851,0.04535617904303065,otros,2026-08-17
-0.21575286091549586,-0.05970382088032874,salud,2026-08-17
-0.12350683149839058,-0.05673052000029312,otros,2026-08-17
-0.009281875319654234,-0.11745338508819207,otros,2026-08-17
-0.11772399704751298,-0.015521072500997109,otros,2026-08-17
-0.17482822325747516,-0.11342342153243948,otros,2026-08-17
-0.19577213065744115,-0.16986335704817945,vivienda,2026-08-17
-0.14951292263755925,-0.23698721141349716,vivienda,2026-08-17
0.2052168870603786,-0.10593233411220873,seguridad,2026-08-17
0.16845912642941757,0.07363487598982188,seguridad,2026-08-17
0.04802346460221882,0.10810157923136923,otros,2026-08-17
-0.21558680891954593,0.07069437308819124,otros,2026-08-17
-0.22098454681289706,-0.10305322649561295,otros,2026-08-17
-0.18916489836172537,-0.19069296183953446,tren,2026-08-17
-0.13393950754571338,-0.2121095252022121,salud,2026-08-17
-0.10353981806467705,-0.135921922712014,salud,2026-08-17
-0.0799379041439172,-0.0840671749086152,salud,2026-08-17
-0.05986176577176287,-0.010376902940438311,otros,2026-08-17
-0.17950862530012185,-0.1403837292950022,salud,2026-08-18
0.2763381361049799,-0.16430894070662413,salud,2026-08-18
0.28310234878829116,-0.1253147973905256,salud,2026-08-18
0.3041704662069181,-0.11043786493702064,salud,2026-08-18
0.2690751687748995,-0.1822162215178832,seguridad,2026-08-18
0.3035356916907635,-0.11305773790147124,otros,2026-08-18
0.2187582757814103,-0.15041401434601975,salud,2026-08-18
0.3050512478460511,-0.1545036758637949,salud,2026-08-18
0.2548403596778435,-0.10529599658459497,salud,2026-08-18
0.272176823618278,-0.029654169798909218,salud,2026-08-18
0.2351504418233438,-0.10071879581298128,salud,2026-08-18
0.21177876719809618,0.0044964108140110705,salud,2026-08-18
0.23203455836618825,-0.11538774902117932,seguridad,2026-08-18
0.24230547067248825,-0.18085667737806335,seguridad,2026-08-18
0.3102885182523906,-0.08340314827353133,salud,2026-08-18
0.32516277552334577,-0.13643978211669816,salud,2026-08-18
0.28272094396929226,-0.10610958345490057,seguridad,2026-08-18
0.25137404077016773,-0.19928266142693307,comercio,2026-08-18
0.2472644116483467,-0.09289563190181148,salud,2026-08-18
0.19241980537678682,-0.15415798777701892,salud,2026-08-18
0.04525728233505129,-0.22032142192133997,seguridad,2026-08-18
0.11238151770438862,-0.2259506725033135,comercio,2026-08-18
0.30742342591051713,-0.19034426099469132,salud,2026-08-18
0.304942020712473,-0.11303544275448044,salud,2026-08-18
0.09679293696969621,-0.09956349742165164,salud,2026-08-18
0.11933627201279355,-0.028845718896942055,salud,2026-08-18
-0.20107403385893424,0.14806757587029817,salud,2026-08-18
-0.1772265888715264,0.054539828179092434,otros,2026-08-18
-0.15899928884232015,0.09809426316071265,salud,2026-08-18
-0.16666152288343652,0.04112997459450687,salud,2026-08-18
-0.17771616272604127,-0.02165784844866765,comercio,2026-08-18
-0.14785753178263442,0.004286691951926948,seguridad,2026-08-18
-0.25148576558146224,-0.005162933612412163,otros,2026-08-18
-0.29976666425046283,-0.01481617942023011,otros,2026-08-18
-0.2889395646470675,0.0011850991353766337,otros,2026-08-18
-0.24271043160083244,0.061533539701181784,otros,2026-08-18
-0.22572119260714055,0.06676136480720361,otros,2026-08-18
-0.25046729406926377,0.05444575169255066,otros,2026-08-18
0.134675434342003,-0.061382909483935516,otros,2026-08-18
0.15935275461351003,-0.046614614446276015,otros,2026-08-18
0.14818564968219136,0.11194136397685595,seguridad,2026-08-18
0.11269802356218192,-0.0017537296904138687,seguridad,2026-08-18
-0.21895423150094448,0.0941593615872787,otros,2026-08-18
-0.16590095056005427,-0.057285575802748935,otros,2026-08-18
0.2475419458845565,-0.09666072154327915,otros,2026-08-18
0.231448974625197,0.005003575454632742,otros,2026-08-18
-0.1975124799003078,0.009864869534684911,seguridad,2026-08-18
-0.1480964482896266,0.15405690750519752,seguridad,2026-08-18
-0.15565476487773902,0.18635223230138534,seguridad,2026-08-18
-0.23526021734147828,0.17796860795361902,otros,2026-08-18
-0.31133953729715397,0.08891822070172106,seguridad,2026-08-18
-0.3011855093485718,0.11898055949767347,seguridad,2026-08-18
-0.29414271193773167,0.11214272257824227,otros,2026-08-18
-0.3203400143976424,0.08106772362749164,otros,2026-08-18
-0.2372985794977852,0.20679238580654943,otros,2026-08-18
0.1691770750113083,0.22351218482060597,salud,2026-08-18
-0.11937986083162752,0.19099827020028182,salud,2026-08-18
-0.2799517279430574,0.20204834427890578,otros,2026-08-18
-0.24644342089291998,0.22960367252316616,otros,2026-08-18
-0.2177095057088453,0.23876383462065132,otros,2026-08-18
0.16347231128006834,0.23120920316836566,otros,2026-08-18
-0.08419162087255137,-0.08398815909474576,otros,2026-08-18
-0.1532414166762868,-0.1252195501757996,salud,2026-08-18
-0.01648273737519128,-0.17557358681098478,seguridad,2026-08-18
-0.15742520177983285,-0.13546708381817948,salud,2026-08-18
-0.20749044455558438,-0.024372206222487397,salud,2026-08-18
-0.08570769764401007,0.13535011250393622,otros,2026-08-18
-0.24516789215673412,0.09264334465311827,otros,2026-08-18
0.09284674615396235,0.17670311701759542,otros,2026-08-18
-0.16876961088587816,0.1574531469950525,seguridad,2026-08-18
-0.21904914261092126,0.1045315255724947,seguridad,2026-08-18
-0.1286173478353008,0.2936804958169804,otros,2026-08-18
0.2132264497073199,0.3079342934537083,otros,2026-08-18
-0.15776023927789104,0.2448794705977625,otros,2026-08-18
-0.22223344021953423,0.21689595273597317,otros,2026-08-18
-0.2086631468620232,0.16759807751926076,otros,2026-08-18
-0.1269278466633971,-0.08472915709788253,salud,2026-08-18
-0.15746334473944826,-0.07009388290619285,salud,2026-08-18
-0.23435950283734236,-0.17359214138544768,comercio,2026-08-19
-0.03759122739051019,-0.14855713398540382,vivienda,2026-08-19
-0.06104815963232749,-0.21640861530841876,vivienda,2026-08-19
-0.062424003488484,-0.2610662144760266,vivienda,2026-08-19
0.0017405941252046134,-0.25596610980707596,vivienda,2026-08-19
-0.19850259122592878,-0.14307730748767827,vivienda,2026-08-19
-0.20392202943527998,-0.1578341683970384,vivienda,2026-08-19
0.10256147837471365,-0.27182261168531757,tren,2026-08-19
-0.06346337214342733,-0.25400937054381817,otros,2026-08-19
0.13429010253822934,-0.23673900029862066,salud,2026-08-19
-0.10056340902810924,-0.13337026073578429,otros,2026-08-19
0.24806842304176718,-0.13105745479345324,salud,2026-08-19
0.26222381731033717,-0.1971820275210673,otros,2026-08-19
0.23728657592144325,-0.21877447207188944,otros,2026-08-19
0.035154440705856105,-0.2190773751021752,otros,2026-08-19
-0.04920845121027778,-0.22484705284286996,salud,2026-08-19
0.2629403183945058,-0.24138745399342162,salud,2026-08-19
-0.09709347984142161,-0.1589660577578313,otros,2026-08-19
-0.025479758032597367,-0.2126294334621064,tren,2026-08-19
0.014254493600038366,-0.19862478375258552,tren,2026-08-19
0.05212964539192203,-0.14810658934660234,otros,2026-08-19
-0.09373281474078363,-0.10961702289544521,otros,2026-08-19
0.03658629246762327,-0.16252295966470146,tren,2026-08-19
0.16645899816126714,-0.2599404799046217,vivienda,2026-08-19
-0.055735518508717816,-0.2090326038313676,vivienda,2026-08-19
-0.08096387076164953,-0.231240355507386,tren,2026-08-19
-0.11559944491973674,-0.2082845286182425,otros,2026-08-19
0.15260190597159096,-0.19285899893899539,otros,2026-08-19
0.2160870126450706,-0.10065866148920365,otros,2026-08-19
0.11428520539712042,0.014029631497929292,seguridad,2026-08-19
0.12287844249042423,0.00874382010869677,otros,2026-08-19
0.1389160019407167,0.018402994358504544,otros,2026-08-19
0.17975114449221094,0.04462475853245518,otros,2026-08-19
0.11848198180678213,-0.11994382159019322,otros,2026-08-19
-0.14035063862212616,-0.08969783698655857,comercio,2026-08-19
-0.24982263450796025,0.035304812389520775,comercio,2026-08-19
-0.08425058999201797,0.013316257125530081,otros,2026-08-19
-0.17855363251342482,0.1112506000649598,comercio,2026-08-19
-0.14869882724816727,0.11147026675016031,comercio,2026-08-19
-0.1689455452989649,0.11271210511305706,comercio,2026-08-19
-0.1965353375546612,0.1665750295676787,otros,2026-08-19
0.22919374744554227,0.24288191338900628,otros,2026-08-19
0.0771524488620195,0.17334091772671528,seguridad,2026-08-19
0.14008043196817221,0.1003077726779727,seguridad,2026-08-19
-0.1653586018981096,0.03806227009147531,seguridad,2026-08-19
-0.1505477705222303,0.16711290800265474,otros,2026-08-19
-0.20526927407825943,0.16475824047611248,seguridad,2026-08-19
-0.14184975650277978,0.04582042506222557,comercio,2026-08-19
0.04929269733357248,0.03921712641099448,comercio,2026-08-19
-0.11479431785809689,-0.09400389545136549,otros,2026-08-19
-0.026201343858918716,-0.10337413410879294,seguridad,2026-08-19
-0.26622676909167203,-0.07711083137985163,seguridad,2026-08-19
-0.17670192955777445,0.026355431971956545,seguridad,2026-08-19
0.1260793629498575,0.039389394093875145,seguridad,2026-08-19
-0.15059059757529572,0.009769987230759652,seguridad,2026-08-19
-0.2670604457499248,0.04716592670076729,seguridad,2026-08-19
-0.33982212169705506,0.09661304934117802,seguridad,2026-08-19
-0.3162664144961999,-0.0862832755522813,otros,2026-08-19
-0.15477788899642525,-0.1603102231348007,seguridad,2026-08-19
0.07977733008658576,-0.09153185188062354,otros,2026-08-19
-0.1491885814440987,-0.011034572900792943,otros,2026-08-19
0.2718929795585973,-0.06743641934247353,otros,2026-08-19
-0.019388044684179158,-0.13541757778521502,otros,2026-08-19
-0.03866020633892914,-0.0951071967289316,salud,2026-08-19
-0.0032871023323624415,-0.025401646009056165,salud,2026-08-19
-0.1307875740492928,0.055509131903043116,salud,2026-08-19
0.11593217739868834,0.07917733807552597,otros,2026-08-19
0.00245699110957903,0.13679878382819274,tren,2026-08-19
-0.09991745950662448,0.05996710509993828,otros,2026-08-19
0.22487497690033556,0.0737015544799399,otros,2026-08-19
0.30071753851526045,0.17796032475064696,otros,2026-08-19
0.25727868865549675,-0.0032919767007003773,otros,2026-08-19
0.23857604260597787,0.17844909245133606,salud,2026-08-19
0.03776905155258056,0.14007095649334494,tren,2026-08-19
-0.17987147620645572,0.03810384542487875,seguridad,2026-08-19
-0.25794105245841936,0.057422556532498205,seguridad,2026-08-19
-0.17349437730447645,-0.11284960576680202,otros,2026-08-20
-0.07723133479391749,-0.13714719160945385,otros,2026-08-20
